dates,dhaka,chittagong,comilla,mymensingh,sylhet,khulna,rajshahi,barishal,rangpur,month
2021-01-27,2995.0,950.0,769.0,803.0,334.0,1100.0,986.0,229.0,706.0,1
2021-01-28,2991.0,944.0,761.0,811.0,335.0,1099.0,979.0,232.5,705.5,1
2021-01-29,2987.0,938.0,753.0,819.0,336.0,1098.0,972.0,236.0,705.0,1
2021-01-30,2463.1443634033203,854.0,719.0,753.0,315.0,1033.0,916.0,224.0,677.0,1
2021-01-31,2895.0,887.0,754.0,752.0,355.0,1090.0,952.0,238.0,673.0,1
2021-02-01,2964.0,899.0,730.0,793.0,333.0,1113.0,989.0,247.0,722.0,2
2021-02-02,3025.0,844.0,740.0,805.0,337.0,1100.0,969.0,247.0,679.0,2
2021-02-03,2981.0,888.0,754.0,799.0,330.0,1108.0,963.0,239.0,688.0,2
2021-02-04,3063.0,882.0,752.0,797.0,335.0,1103.0,973.0,248.0,699.0,2
2021-02-05,3036.0,910.0,780.0,805.0,328.0,1115.0,971.0,237.0,611.0,2
2021-02-06,2527.393527984619,787.0,718.0,788.0,300.0,1023.0,898.0,233.0,635.0,2
2021-02-07,3050.0,938.0,766.0,820.0,335.0,1110.0,970.0,242.0,654.0,2
2021-02-08,3007.0,847.0,740.0,820.0,320.0,1095.0,974.0,240.0,675.0,2
2021-02-09,3076.0,949.0,748.0,824.0,335.0,1126.0,1000.0,235.0,681.0,2
2021-02-10,3106.0,963.5,764.0,831.0,327.0,1118.5,988.5,236.5,676.0,2
2021-02-11,3136.0,978.0,780.0,838.0,319.0,1111.0,977.0,238.0,671.0,2
2021-02-12,3135.0,979.0,757.0,824.0,332.0,1117.0,956.0,239.0,658.0,2
2021-02-13,2490.0,797.0,727.0,761.0,316.0,999.0,878.0,228.0,604.0,2
2021-02-14,2942.0,937.0,757.0,835.0,342.0,1129.0,974.0,241.0,647.0,2
2021-02-15,3189.0,951.0,724.0,787.0,344.0,1129.0,959.0,242.0,648.0,2
2021-02-16,3215.0,899.0,784.0,821.0,340.0,1106.0,948.0,242.0,654.0,2
2021-02-17,3279.0,881.0,777.0,817.0,340.5,1110.0,943.5,238.5,655.0,2
2021-02-18,3343.0,863.0,770.0,813.0,341.0,1114.0,939.0,235.0,656.0,2
2021-02-19,3292.0,925.0,784.0,817.0,354.0,1139.0,962.0,229.0,664.0,2
2021-02-20,2704.0,855.0,766.0,764.0,318.0,1005.0,901.0,239.0,593.0,2
2021-02-21,3027.0,981.0,760.0,787.0,346.0,1076.0,984.0,241.0,685.0,2
2021-02-22,2560.0,730.0,758.0,779.0,332.0,1064.0,978.0,229.0,616.0,2
2021-02-23,3280.0,928.0,793.0,829.0,351.0,1162.0,983.0,226.0,659.0,2
2021-02-24,3380.0,978.0,793.0,801.0,340.0,1137.0,1004.0,241.0,665.0,2
2021-02-25,3409.0,976.0,823.0,828.0,340.0,1140.0,1007.0,241.0,672.0,2
2021-02-26,3533.0,1012.0,810.0,807.0,345.0,1172.0,1018.0,262.0,643.0,2
2021-02-27,2980.0,857.0,834.0,784.0,324.0,1096.0,969.0,242.0,591.0,2
2021-02-28,3595.0,1017.0,938.0,869.0,357.0,1205.0,1058.0,282.0,638.0,2
2021-03-01,3865.0,951.0,951.0,881.0,365.0,1303.0,1088.0,279.0,675.0,3
2021-03-02,3884.0,1082.0,982.0,807.0,379.0,1278.0,1082.0,295.0,669.0,3
2021-03-03,3747.0,1128.0,931.0,874.0,383.0,1296.0,1086.0,290.0,686.0,3
2021-03-04,3639.0,1115.0,947.0,895.0,388.0,1254.0,1074.0,294.0,706.0,3
2021-03-05,3643.0,1139.0,914.0,879.0,369.0,1257.0,1065.0,278.0,680.0,3
2021-03-06,3185.0,1005.0,896.0,826.0,350.0,1219.0,991.0,262.0,614.0,3
2021-03-07,3879.0,1043.0,993.0,808.0,259.0,1314.0,1100.0,296.0,653.0,3
2021-03-08,3999.0,1091.0,1013.0,865.0,371.0,1230.0,1103.0,293.0,689.0,3
2021-03-09,4092.0,1125.0,1050.0,898.0,378.0,1311.0,1119.0,282.0,686.0,3
2021-03-10,4007.0,1046.0,993.0,872.0,372.0,1235.0,1148.0,291.0,679.0,3
2021-03-11,4036.0,1135.0,991.0,878.0,393.0,1345.0,1155.0,282.0,700.0,3
2021-03-12,4074.0,1202.0,1003.0,917.0,391.0,1388.0,1107.0,290.0,657.0,3
2021-03-13,3552.0,1111.0,1040.0,922.0,387.0,1309.0,1103.0,292.0,649.0,3
2021-03-14,3205.0,1148.0,792.0,645.0,285.0,1112.0,884.0,270.0,544.0,3
2021-03-15,3808.0,1221.0,959.0,843.0,353.0,1241.0,1065.0,276.0,693.0,3
2021-03-16,3931.0,1133.0,1012.0,929.0,406.0,1335.0,1150.0,262.0,713.0,3
2021-03-17,4012.0,1227.0,999.0,957.0,418.0,1345.0,1130.0,280.0,721.0,3
2021-03-18,3650.0,1068.0,1032.0,978.0,420.0,1310.0,1171.0,273.0,734.0,3
2021-03-19,3995.0,1172.0,1072.0,922.0,422.0,1372.0,1183.0,277.0,738.0,3
2021-03-20,3458.0,1119.0,1022.0,925.0,396.0,1293.0,1164.0,277.0,706.0,3
2021-03-21,4167.0,1242.0,1094.0,973.0,438.0,1408.0,1233.0,302.0,717.0,3
2021-03-22,4375.0,1252.0,1144.0,957.0,456.0,1393.0,1284.0,314.0,735.0,3
2021-03-23,4250.0,1263.0,1113.0,989.0,455.0,1438.0,1260.0,323.0,778.0,3
2021-03-24,4331.0,1310.0,1116.0,992.0,470.0,1450.0,1324.0,305.0,778.0,3
2021-03-25,4324.0,1247.0,1190.0,1016.0,469.0,1483.0,1319.0,333.0,744.0,3
2021-03-26,4324.0,1247.0,1190.0,1016.0,469.0,1483.0,1319.0,333.0,744.0,3
2021-03-27,3606.0,916.0,1085.0,970.0,407.0,1339.0,1188.0,277.0,681.0,3
2021-03-28,4299.0,1323.0,991.0,1018.0,428.0,1412.0,1292.0,316.0,780.0,3
2021-03-29,4327.0,1181.0,1104.0,1039.0,433.0,1443.0,1327.0,294.0,779.0,3
2021-03-30,4054.0,1129.0,1122.0,993.0,466.0,1452.0,1258.0,321.0,767.0,3
2021-03-31,3873.0,1157.0,1117.0,697.0,337.0,1504.0,1253.0,297.0,651.0,3
2021-04-01,4450.0,1306.0,1115.0,903.0,288.0,1523.0,1277.0,335.0,680.0,4
2021-04-02,4555.0,1271.0,1192.0,1015.0,377.0,1518.0,1305.0,340.0,655.0,4
2021-04-03,3792.0,1152.0,1154.0,1008.0,373.0,1476.0,1274.0,309.0,705.0,4
2021-04-04,4377.0,1233.0,1189.0,1024.0,445.0,1552.0,1361.0,328.0,754.0,4
2021-04-05,4071.0,1222.0,1119.0,947.0,424.5,1439.5,1280.0,306.5,748.5,4
2021-04-06,3765.0,1211.0,1049.0,870.0,404.0,1327.0,1199.0,285.0,743.0,4
2021-04-07,3967.0,1154.0,1050.0,978.0,433.0,1438.0,1289.0,314.0,775.0,4
2021-04-08,4193.0,1173.0,1171.0,997.0,469.0,1517.0,1357.0,333.0,763.0,4
2021-04-09,4207.0,1244.0,1195.0,991.0,462.0,1489.0,1363.0,312.0,723.0,4
2021-04-10,3717.0,1148.0,1205.0,878.0,445.0,1505.0,1087.0,347.0,716.0,4
2021-04-11,4337.0,1319.0,1247.0,978.0,498.0,1609.0,1389.0,355.0,764.0,4
2021-04-12,4366.0,1296.0,1278.0,965.0,474.0,1571.0,1075.0,373.0,803.0,4
2021-04-13,4398.0,1406.0,1294.0,1040.0,466.0,1624.0,1365.0,373.0,763.0,4
2021-04-14,4246.0,1338.0,1301.0,1056.0,493.0,1639.0,1428.0,383.0,833.0,4
2021-04-15,4013.0,1313.0,1290.0,1099.0,517.0,1591.0,1461.0,380.0,796.0,4
2021-04-16,4189.0,1371.0,1289.0,1100.0,513.0,1617.0,1485.0,381.0,793.0,4
2021-04-17,3979.0,1290.0,1263.0,1111.0,484.0,1569.0,1413.0,383.0,798.0,4
2021-04-18,3844.0,1309.0,1127.0,959.0,418.0,1514.0,1375.0,335.0,574.0,4
2021-04-19,4043.0,1278.0,1246.0,1078.0,446.0,1580.0,1413.0,339.0,697.0,4
2021-04-20,4291.0,1304.0,1254.0,1072.0,451.0,1606.0,1439.0,356.0,751.0,4
2021-04-21,4292.0,1308.0,1283.0,1101.0,501.0,1608.0,1488.0,378.0,726.0,4
2021-04-22,4343.0,1280.0,1176.0,1049.0,515.0,1553.0,851.0,356.0,815.0,4
2021-04-23,4049.0,1297.0,1194.0,994.0,512.0,1539.0,1162.0,358.0,685.0,4
2021-04-24,3584.0,1289.0,1174.0,1018.0,469.0,1466.0,1215.0,356.0,755.0,4
2021-04-25,4142.0,1284.0,1197.0,1117.0,509.0,1606.0,1388.0,377.0,790.0,4
2021-04-26,4299.0,1349.0,1290.0,1073.0,535.0,1586.0,1461.0,376.0,765.0,4
2021-04-27,4451.0,1380.0,1318.0,1103.0,535.0,1621.0,1453.0,406.0,798.0,4
2021-04-28,4588.0,1348.0,1328.0,1133.0,545.0,1708.0,1484.0,392.0,845.0,4
2021-04-29,4566.0,1382.0,1272.0,1012.0,522.0,1689.0,1229.0,395.0,700.75,4
2021-04-30,4605.0,1370.0,1324.0,1072.0,558.0,1620.0,1224.0,422.0,772.0,4
2021-05-01,4154.0,1337.0,1299.0,1073.0,504.0,1622.0,1373.0,404.0,789.0,5
2021-05-02,3746.0,1144.0,1023.0,958.0,441.0,1595.0,1287.0,409.0,624.0,5
2021-05-03,4370.0,1343.0,1276.0,900.0,406.0,1474.0,1272.0,423.0,773.0,5
2021-05-04,4312.0,1319.0,1232.0,1063.0,480.0,1630.0,1205.0,401.0,763.0,5
2021-05-05,3967.0,1185.0,1004.0,914.0,377.0,1289.0,1208.0,347.0,626.0,5
2021-05-06,4161.0,1312.0,1174.0,958.0,486.0,1112.0,904.0,367.0,647.0,5
2021-05-07,4090.5,1309.5,1157.0,878.0,497.0,1300.5,960.0,354.5,551.0,5
2021-05-08,4020.0,1307.0,1140.0,1008.0,508.0,1489.0,1016.0,342.0,746.75,5
2021-05-09,4349.0,1353.0,1244.0,979.0,486.0,1594.0,1164.0,355.0,620.0,5
2021-05-10,3817.0,1227.0,1034.0,792.0,441.0,1270.0,1115.0,273.0,619.0,5
2021-05-11,3576.0,1219.0,1165.0,991.5,357.0,1480.0,1147.0,337.0,546.0,5
2021-05-12,3975.75,1309.0,976.0,758.0,489.0,960.0,875.0,233.0,617.0,5
2021-05-13,3002.0,1221.0,1105.0,936.0,472.0,1354.0,1158.25,341.0,545.0,5
2021-05-14,4075.75,1309.5,1075.0,915.25,351.0,1322.0,937.0,325.0,536.0,5
2021-05-15,3925.0,1317.75,1240.0,915.0,395.0,1376.0,1066.0,303.0,649.0,5
2021-05-16,4201.75,1284.0,781.0,762.0,366.0,1215.0,959.0,344.0,652.0,5
2021-05-17,3050.0,1169.0,1178.0,913.0,390.0,1404.0,1092.0,361.0,749.0,5
2021-05-18,3310.0,1256.0,1279.0,753.0,427.0,1398.0,1145.0,401.0,752.0,5
2021-05-19,3073.0,1313.0,1217.0,892.0,398.0,1198.0,1286.0,371.0,787.0,5
2021-05-20,3819.0,1310.0,1273.0,979.0,503.0,1593.0,1369.0,392.0,821.0,5
2021-05-21,3820.0,1307.0,1299.0,773.0,362.0,1626.0,1146.0,400.0,701.0,5
2021-05-22,3778.0,1323.0,1297.0,1026.0,497.0,1605.0,1226.0,408.0,794.0,5
2021-05-23,4259.0,1308.0,1325.0,1046.0,566.0,1656.0,1346.0,427.0,777.0,5
2021-05-24,4570.0,1111.0,1262.0,936.0,565.0,1689.0,1403.0,397.0,746.0,5
2021-05-25,4695.0,1234.75,964.0,1047.0,414.5,1530.0,1152.0,404.0,679.0,5
2021-05-26,4275.0,1305.0,1161.0,905.25,446.0,1407.0,1116.0,305.0,805.0,5
2021-05-27,3827.0,1199.0,1042.0,957.0,508.0,1294.0,1131.0,267.0,783.0,5
2021-05-28,3787.5,1251.5,1119.5,938.0,511.0,1403.0,1073.0,305.5,714.0,5
2021-05-29,3748.0,1304.0,1197.0,919.0,514.0,1512.0,1015.0,344.0,645.0,5
2021-05-30,4453.0,1331.0,1244.0,974.0,578.0,1586.0,1224.0,402.0,808.0,5
2021-05-31,4121.0,1342.0,1263.0,1005.0,552.0,1564.0,1251.0,412.0,809.0,5
2021-06-01,4079.0,1268.0,1035.0,915.0,416.0,1415.0,1169.0,338.0,713.0,6
2021-06-02,3896.0,1106.0,921.0,984.0,447.0,1254.0,1306.0,300.0,812.0,6
2021-06-03,4333.0,1190.0,1240.0,1013.0,523.0,1569.0,1342.0,381.0,789.0,6
2021-06-04,4248.0,1272.0,1175.0,1013.0,503.0,1592.0,1281.0,336.0,772.0,6
2021-06-05,4118.0,1239.5,1094.5,967.5,463.5,1448.5,1233.0,336.0,713.0,6
2021-06-06,3988.0,1207.0,1014.0,922.0,424.0,1305.0,1185.0,336.0,654.0,6
2021-06-07,3728.0,1224.0,962.0,826.0,446.0,927.0,1104.0,361.25,692.0,6
2021-06-08,4008.0,1196.0,1076.0,764.0,458.0,1092.0,1084.0,349.25,737.0,6
2021-06-09,4082.0,1248.0,1050.0,987.0,480.0,1531.0,1339.0,316.0,732.0,6
2021-06-10,4226.0,1300.0,1207.0,971.0,532.0,1560.0,1251.0,374.0,815.0,6
2021-06-11,3930.5,1267.0,1146.5,950.0,517.5,1498.0,1186.0,357.5,788.0,6
2021-06-12,3635.0,1234.0,1086.0,929.0,503.0,1436.0,1121.0,341.0,761.0,6
2021-06-13,4337.0,1239.0,1180.0,915.0,526.0,1504.0,1194.0,349.0,800.0,6
2021-06-14,4427.0,1240.0,1193.0,896.0,513.0,1540.0,1293.0,356.0,786.0,6
2021-06-15,4358.0,1279.0,1168.0,989.0,483.0,1504.0,1266.0,357.0,787.0,6
2021-06-16,4299.0,1264.0,994.0,967.0,525.0,1433.0,1279.0,332.0,704.0,6
2021-06-17,4105.0,1141.0,1030.0,943.0,493.0,1286.0,1180.0,310.0,797.0,6
2021-06-18,4093.0,1221.0,972.0,967.0,496.0,1236.0,1049.0,293.0,763.0,6
2021-06-19,3478.0,1124.0,946.0,880.0,438.0,1208.0,1075.0,292.0,698.0,6
2021-06-20,3723.0,1231.5,957.0,857.0,433.0,1175.0,1064.0,295.0,725.0,6
2021-06-21,4053.0,1203.0,1010.0,894.0,427.0,1220.0,1063.0,280.0,751.0,6
2021-06-22,4166.0,1163.0,1053.0,983.0,510.0,1353.0,1256.0,298.0,784.0,6
2021-06-23,4084.0,1244.0,1113.0,896.0,462.0,1399.0,1308.0,329.0,788.0,6
2021-06-24,4267.0,1294.0,1144.0,975.0,481.0,1384.0,1292.0,353.0,791.0,6
2021-06-25,4272.0,1165.0,1164.0,989.0,516.0,1448.0,1289.0,362.0,794.0,6
2021-06-26,3866.0,1220.0,1114.0,1001.0,453.0,1443.0,1272.0,343.0,787.0,6
2021-06-27,4360.0,1330.0,1151.0,1050.0,489.0,1484.0,1259.0,353.0,786.0,6
2021-06-28,4330.0,1239.0,1174.0,999.0,475.0,1475.0,1355.0,339.0,770.75,6
2021-06-29,4411.0,1254.0,1114.0,961.0,423.0,1491.0,1235.0,354.0,785.25,6
2021-06-30,3895.0,1213.0,1117.25,976.0,415.0,1376.0,1166.0,359.0,763.0,6
2021-07-01,3435.0,1117.0,1122.0,970.75,471.75,1283.0,1277.25,380.0,793.5,7
2021-07-02,3492.0,1079.0,1122.75,1013.5,400.0,1430.0,1251.25,348.75,786.0,7
2021-07-03,3023.0,1034.0,983.0,1002.0,478.75,1429.25,1267.0,302.0,765.25,7
2021-07-04,3842.0,1150.0,1039.0,897.0,445.0,1377.0,1185.0,322.0,743.0,7
2021-07-05,3890.0,1104.0,1068.0,1006.0,462.0,1389.0,1268.0,341.0,760.0,7
2021-07-06,4087.0,1225.0,1140.0,1008.0,486.0,1473.0,1317.0,342.0,784.0,7
2021-07-07,4037.0,1195.0,1189.0,1009.0,460.0,1572.0,1185.0,365.0,786.0,7
2021-07-08,3934.0,1100.0,1098.0,956.0,443.0,1320.0,1235.0,319.0,804.0,7
2021-07-09,4011.0,1196.0,1123.0,1056.0,519.0,1437.0,1281.0,342.0,804.0,7
2021-07-10,3737.0,1195.0,1154.0,1041.0,533.0,1471.0,1304.0,337.0,800.0,7
2021-07-11,4254.0,1261.0,1205.0,1073.0,478.5,1537.0,1361.0,371.0,799.0,7
2021-07-12,4477.0,1096.0,1078.0,1065.0,531.0,1540.0,1395.0,380.0,786.0,7
2021-07-13,4330.0,1212.0,1212.0,1046.0,520.0,1545.0,1378.0,376.0,786.0,7
2021-07-14,4298.0,1193.0,1173.0,1032.0,481.0,1537.0,1391.0,363.0,774.0,7
2021-07-15,4359.0,1307.0,1216.0,1009.0,470.0,1572.0,1402.0,366.0,782.0,7
2021-07-16,4465.0,1319.0,1232.0,1042.0,535.0,1599.0,1386.0,398.0,783.0,7
2021-07-17,4008.0,1255.0,1157.0,1086.0,491.0,1595.0,1417.0,384.0,776.0,7
2021-07-18,4313.0,1307.0,1209.0,1022.0,500.0,1626.0,1341.0,397.0,786.0,7
2021-07-19,4126.0,1308.0,1161.0,1024.0,531.0,1621.0,1384.0,392.0,792.0,7
2021-07-20,3368.0,1273.0,1205.0,1009.0,519.0,1547.0,1281.0,403.0,822.0,7
2021-07-21,2949.0,1020.0,1177.0,1002.0,491.0,1440.0,1154.0,376.0,802.0,7
2021-07-22,3010.0,990.0,1255.0,1026.0,503.0,1535.0,1276.0,400.0,824.0,7
2021-07-23,2909.0,1073.0,1183.0,899.0,491.5,1499.0,1320.0,368.0,802.0,7
2021-07-24,2763.0,864.0,1094.0,938.0,477.0,1389.0,1183.0,336.0,800.0,7
2021-07-25,2796.0,847.0,1132.0,984.0,480.0,1443.0,1223.0,364.25,835.0,7
2021-07-26,2926.0,971.0,1196.0,1003.0,501.0,1535.0,1304.0,393.0,820.0,7
2021-07-27,3149.0,921.0,1235.0,1035.0,533.0,1494.0,1295.0,384.0,812.0,7
2021-07-28,2883.0,1143.5,1093.0,1025.0,532.0,1381.0,1245.0,285.0,822.0,7
2021-07-29,2831.0,869.0,1070.0,1000.0,489.0,1362.0,1273.0,385.5,794.0,7
2021-07-30,2709.0,1179.75,1021.0,864.0,476.0,1560.25,1329.0,284.0,784.0,7
2021-07-31,2753.0,1090.75,1059.0,957.0,456.0,1357.0,1184.0,299.0,806.0,7
2021-08-01,2938.0,861.0,1047.0,1004.0,464.0,1430.0,1252.0,344.0,816.0,8
2021-08-02,3498.0,989.0,1143.0,887.0,471.0,1521.0,1282.0,358.0,810.0,8
2021-08-03,3628.0,1028.0,1083.0,944.0,498.0,1420.0,1245.0,341.0,835.0,8
2021-08-04,3905.0,1122.0,1157.0,954.0,528.0,1490.0,1250.0,342.0,796.0,8
2021-08-05,3941.0,1116.0,1189.0,961.0,490.25,1450.0,1239.0,366.0,814.0,8
2021-08-06,4027.0,1076.0,1185.0,988.0,436.0,1567.0,1332.0,379.0,813.0,8
2021-08-07,3559.0,1092.0,1155.0,1062.0,460.0,1574.0,1302.0,377.0,835.0,8
2021-08-08,3960.0,1055.0,1121.0,1022.0,490.0,1498.0,1248.0,345.0,819.0,8
2021-08-09,3884.0,1137.0,1158.0,1038.0,493.0,1523.0,1271.0,333.0,812.0,8
2021-08-10,4067.0,1180.0,1151.0,1006.0,479.0,1588.0,1322.0,379.0,806.0,8
2021-08-11,3900.0,1239.0,1174.0,1009.0,486.0,1599.0,1359.0,376.0,801.0,8
2021-08-12,4108.0,1185.0,1167.0,977.0,509.0,1641.0,1313.0,410.0,833.0,8
2021-08-13,4166.0,1251.0,1229.0,965.0,500.0,1576.0,1278.0,369.0,804.0,8
2021-08-14,3751.0,1152.0,1140.0,928.0,472.0,1517.0,1176.0,352.0,816.0,8
2021-08-15,4206.0,1223.0,1182.0,986.0,470.0,1575.0,1215.0,378.0,809.0,8
2021-08-16,3771.0,1189.0,1181.0,990.0,506.0,1632.0,1325.0,370.0,795.0,8
2021-08-17,4325.0,1333.0,1136.0,991.0,506.0,1569.0,1290.0,375.0,800.0,8
2021-08-18,4275.0,1261.0,1155.0,986.0,484.0,1537.0,1289.0,356.0,805.0,8
2021-08-19,4279.0,1218.0,1050.0,953.0,460.0,1503.0,1273.0,328.0,831.0,8
2021-08-20,4213.0,1213.0,1106.0,973.0,478.0,1464.0,1275.0,333.0,834.0,8
2021-08-21,3727.0,1124.0,1088.0,943.0,466.0,1450.0,1190.0,308.0,767.0,8
2021-08-22,4257.0,1237.0,1183.0,963.0,496.0,1546.0,1261.0,367.0,802.0,8
2021-08-23,4534.0,1320.0,1210.0,901.0,496.0,1651.0,1357.0,376.0,820.0,8
2021-08-24,4297.0,1267.0,1133.0,828.0,501.5,1644.0,1234.0,380.0,783.375,8
2021-08-25,4436.0,1358.0,1184.0,926.0,401.0,1548.0,1259.0,381.0,772.0,8
2021-08-26,4510.0,1252.0,1127.0,908.0,463.0,1551.0,1282.0,381.0,829.0,8
2021-08-27,4241.0,1359.0,1185.0,918.0,477.0,1470.0,1154.0,367.0,744.0,8
2021-08-28,3850.0,1257.0,1223.0,905.0,535.0,1503.0,1193.0,374.0,756.0,8
2021-08-29,4446.0,1302.0,1183.0,954.0,562.0,1455.0,1205.0,298.0,768.0,8
2021-08-30,4320.0,1257.0,1207.0,960.0,540.0,1530.0,1206.0,380.0,747.0,8
2021-08-31,4361.5,1309.5,1206.0,942.0,546.0,1548.5,1216.5,392.5,757.5,8
2021-09-01,4403.0,1362.0,1205.0,924.0,552.0,1567.0,1227.0,405.0,768.0,9
2021-09-02,4358.0,1318.0,1221.0,966.0,540.0,1582.0,1242.0,389.0,804.0,9
2021-09-03,4430.0,1313.0,1230.0,930.0,551.0,1573.0,1234.0,380.0,747.0,9
2021-09-04,3972.0,1270.0,1202.0,978.0,539.0,1552.0,1290.0,369.0,809.0,9
2021-09-05,4344.0,1257.0,1297.0,955.0,587.0,1673.0,1366.0,370.0,803.0,9
2021-09-06,4572.0,1222.0,1193.0,973.0,572.0,1439.0,1244.0,408.0,800.0,9
2021-09-07,4547.0,1236.0,1203.0,962.0,475.0,1534.0,1337.0,345.0,770.0,9
2021-09-08,4463.0,1279.0,1190.0,1030.0,564.0,1475.0,1255.0,354.0,790.0,9
2021-09-09,4494.0,1321.0,1219.0,974.0,569.0,1507.0,1307.0,371.0,830.0,9
2021-09-10,4429.0,1311.0,1224.0,1007.0,574.0,1609.0,1352.0,396.0,805.0,9
2021-09-11,4059.0,1151.0,1216.0,996.0,575.0,1457.0,1280.0,366.0,836.0,9
2021-09-12,4637.0,1273.0,1280.0,967.0,591.0,1613.0,1359.0,391.0,657.0,9
2021-09-13,4591.0,1239.0,1170.0,994.0,579.0,1515.0,1333.0,369.0,707.0,9
2021-09-14,4359.0,1229.0,1208.0,993.0,569.0,1498.0,1330.0,372.0,734.0,9
2021-09-15,4253.0,1255.0,1169.0,1019.0,586.0,1297.0,1173.0,329.0,747.0,9
2021-09-16,4636.0,1327.0,1207.0,962.0,425.0,1444.0,1330.0,358.0,720.0,9
2021-09-17,4565.0,1258.0,1166.0,985.0,542.0,1534.0,1296.0,365.0,737.0,9
2021-09-18,3777.0,1248.375,1134.0,1026.0,503.0,1444.0,1202.0,336.0,730.0,9
2021-09-19,4517.0,1276.0,1140.0,982.0,479.0,1441.0,1204.0,320.0,752.0,9
2021-09-20,4349.0,1227.0,1062.0,1014.0,521.0,1348.0,1274.0,309.0,729.0,9
2021-09-21,4364.0,1249.0,1082.0,994.0,555.0,1393.0,1278.0,311.0,700.0,9
2021-09-22,4452.0,1202.0,1116.0,979.0,516.0,1373.0,1200.0,325.0,735.0,9
2021-09-23,4486.0,1287.0,1069.0,957.0,509.0,1351.0,1188.0,322.0,786.0,9
2021-09-24,4557.0,1331.0,1213.0,974.0,558.0,1485.0,1253.0,366.0,735.0,9
2021-09-25,4125.0,1262.0,1251.0,1050.0,567.0,1518.0,1311.0,387.0,645.0,9
2021-09-26,4387.0,1290.0,1223.0,1018.0,580.0,1566.0,1307.0,384.0,753.0,9
2021-09-27,4802.0,1270.0,1174.5,994.0,566.0,1454.0,1374.0,372.0,730.0,9
2021-09-28,4560.0,1316.0,1193.0,962.0,557.0,1358.0,1162.0,365.0,695.0,9
2021-09-29,4314.0,1336.0,1114.0,1013.0,516.0,1344.0,1193.0,294.0,733.0,9
2021-09-30,4460.5,1357.0,1146.0,1031.5,539.5,1434.5,1226.5,323.5,721.0,9
2021-10-01,4607.0,1378.0,1178.0,1050.0,563.0,1525.0,1260.0,353.0,709.0,10
2021-10-02,4584.5,1310.5,1205.0,1047.5,549.5,1543.0,1301.0,364.0,716.0,10
2021-10-03,4562.0,1243.0,1232.0,1045.0,536.0,1561.0,1342.0,375.0,723.0,10
2021-10-04,4196.0,1166.0,1219.0,1010.25,413.0,1343.0,1091.0,365.0,585.0,10
2021-10-05,4550.0,1203.0,1182.0,939.5,461.0,1499.0,1253.0,358.0,607.0,10
2021-10-06,4309.0,1286.0,1125.0,955.0,459.0,1490.0,1257.0,348.0,714.0,10
2021-10-07,4358.0,1334.0,1203.0,996.0,492.0,1541.0,1323.0,342.0,740.0,10
2021-10-08,4567.0,1255.0,1217.0,997.0,510.0,1565.0,1294.0,323.0,668.0,10
2021-10-09,3962.0,1235.0,1230.0,1022.0,489.0,1539.0,1272.0,370.0,699.0,10
2021-10-10,4596.0,1327.0,1185.0,1015.0,515.0,1600.0,1395.0,391.0,718.0,10
2021-10-11,4667.0,1306.0,1247.0,983.0,504.0,1582.0,1368.0,388.0,706.0,10
2021-10-12,4596.0,1338.0,1283.0,957.0,572.0,1592.0,1360.0,402.0,737.0,10
2021-10-13,4653.0,1346.0,1280.0,937.0,581.0,1599.0,1384.0,406.0,730.0,10
2021-10-14,4699.0,1366.0,1200.0,975.0,579.0,1537.0,1426.0,373.0,723.0,10
2021-10-15,4554.0,1337.0,1222.0,1005.0,573.0,1464.0,1214.0,380.0,752.0,10
2021-10-16,4140.0,1226.875,892.0,1053.0,565.0,1433.0,1305.0,331.75,690.0,10
2021-10-17,4441.0,1315.0,1147.0,1056.0,545.0,1414.0,1319.0,351.0,706.0,10
2021-10-18,4342.0,1255.0,1059.0,1050.0,557.0,1261.0,1217.0,259.0,687.0,10
2021-10-19,4240.0,1333.0,989.0,845.0,496.0,1178.0,1105.0,269.0,666.0,10
2021-10-20,4120.0,1243.0,915.0,887.0,435.0,1162.0,1086.0,263.0,631.0,10
2021-10-21,4305.5,1153.0,993.0,903.25,414.0,1289.0,1187.25,301.0,662.5,10
2021-10-22,4236.0,1295.0,1056.0,892.0,486.0,1302.0,1053.0,314.0,644.0,10
2021-10-23,3677.25,1154.0,964.0,902.25,441.0,1206.0,1095.0,284.0,587.0,10
2021-10-24,4143.0,1281.0,1058.0,857.0,447.0,1283.0,1063.0,310.0,646.0,10
2021-10-25,4254.0,1251.0,1044.0,864.0,451.0,1307.0,1060.0,309.0,648.0,10
2021-10-26,4212.0,1261.0,1039.0,876.0,456.0,1319.0,1076.0,316.0,664.0,10
2021-10-27,4248.0,1280.0,1062.0,881.0,469.0,1344.0,1089.0,311.0,659.0,10
2021-10-28,4325.0,1290.0,1030.0,897.0,474.0,1329.0,1072.0,287.0,611.0,10
2021-10-29,4379.0,1288.0,1037.0,866.0,478.0,1325.0,1054.0,307.0,640.0,10
2021-10-30,3469.0625,1208.0,1077.0,853.0,473.0,1243.0,1004.75,309.0,592.0,10
2021-10-31,3847.0,1363.0,936.0,826.75,425.5,1191.0,956.0,291.5,628.0,10
2021-11-01,4007.0,1311.0,909.25,755.0,427.75,1154.0,917.0,266.0,588.0,11
2021-11-02,3896.0,1209.0,891.875,733.0,390.0,1111.0,919.0,256.0,576.0,11
